time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2015-07-23 16:00:00,25.28,307.83,382.56,63.94,1.2,0,0
2015-07-23 17:00:00,24.15,186.7,371.98,76.29,0.51,0,0
2015-07-23 18:00:00,23.01,82.87,376.02,81.59,0.96,0,0
2015-07-23 19:00:00,21.96,7.15,364.08,86.66,1.06,0,0
2015-07-23 20:00:00,20.65,0,360.8,93.04,1.39,0,0
2015-07-23 21:00:00,19.93,0,359.23,94.81,1.55,0,0
2015-07-23 22:00:00,19.55,0,356.19,96.19,1.68,0,0
2015-07-23 23:00:00,19.53,0,363.66,96.84,1.55,0,0
2015-07-24 00:00:00,19.42,0,370.69,96.24,1.15,0,0
2015-07-24 01:00:00,19.34,0,356.33,97.32,1.67,0,0
2015-07-24 02:00:00,18.97,0,354.58,97.49,1.68,0,0
2015-07-24 03:00:00,18.78,0,352.81,97.8,2.01,0,0
2015-07-24 04:00:00,18.56,0,351.33,98.11,1.92,0,0
2015-07-24 05:00:00,18.64,8.16,352.41,97.72,1.87,0,0
2015-07-24 06:00:00,19.27,66.82,362.77,96.62,2.09,0,0
2015-07-24 07:00:00,20.94,258.47,356.8,90.48,1.95,0,0
2015-07-24 08:00:00,21.87,186.94,359.04,86.02,1.62,0,0
2015-07-24 09:00:00,22.29,239.56,382.87,85.03,0.82,0,0
2015-07-24 10:00:00,23.59,343.39,383.06,76.96,0.7,0,0
2015-07-24 11:00:00,24.61,280.11,385.35,71.16,1.47,0,0
2015-07-24 12:00:00,26.23,341.13,369.27,59.64,1.72,0,0
2015-07-24 13:00:00,26.91,474.62,373.69,52.18,1.3,0,0
2015-07-24 14:00:00,27.13,409.86,373.87,55.18,1.87,0,0
2015-07-24 15:00:00,26.84,393.17,386.1,61.17,0.72,0,0
2015-07-24 16:00:00,27.27,401.02,371.17,60.41,1.09,0,0
2015-07-24 17:00:00,26.4,268.05,369.11,63.3,1.68,0,0
2015-07-24 18:00:00,24.79,38.91,372.03,73.96,0.73,0,0
2015-07-24 19:00:00,22.84,4.43,370.19,83.46,1.02,0,0
2015-07-24 20:00:00,22.68,0,372.66,79.48,0.64,0,0
2015-07-24 21:00:00,23.11,0,393.76,73.51,0.49,0,0
2015-07-24 22:00:00,22.65,0,388.57,74.38,0.63,0,0
2015-07-24 23:00:00,22.23,0,381.57,75.31,0.63,0,0
2015-07-25 00:00:00,21.35,0,395.89,81.69,0.46,0,0
2015-07-25 01:00:00,20.64,0,361.63,88.27,0.79,0,0
2015-07-25 02:00:00,19.6,0,355.59,94.07,1.61,0,0
2015-07-25 03:00:00,18.91,0,353.08,95.57,1.44,0,0
2015-07-25 04:00:00,18.53,0,352.4,95.91,1.81,0,0
2015-07-25 05:00:00,18.48,7.67,361.88,96.6,2.05,0,0
2015-07-25 06:00:00,19.03,61.83,359.85,94.63,1.03,0,0
2015-07-25 07:00:00,20.84,256.64,363.05,88.43,1.73,0,0
2015-07-25 08:00:00,22.88,335.34,360.81,77.67,2.44,0,0
2015-07-25 09:00:00,23.77,357.62,390.22,74.28,2.06,0,0
2015-07-25 10:00:00,24.37,543.7,378.68,71.92,1.68,0,0
2015-07-25 11:00:00,25.91,608.47,371.57,65.94,2.43,0,0
2015-07-25 12:00:00,26.88,470.67,381.91,63.44,2.11,0,0
2015-07-25 13:00:00,26.98,469.51,398.26,62.19,2.37,0,0
2015-07-25 14:00:00,26.7,350.09,399.16,66.18,1.71,0,0
2015-07-25 15:00:00,27.13,587.53,385.67,65.09,2.31,0,0
2015-07-25 16:00:00,27,467.48,382.08,65.63,1.53,0,0
2015-07-25 17:00:00,26.22,243.1,376.56,68.93,1.22,0,0
2015-07-25 18:00:00,25.23,47.48,382.3,72.85,0.61,0,0
2015-07-25 19:00:00,23.82,5.52,377.32,81.8,0.14,0,0
2015-07-25 20:00:00,22.46,0,385.59,87.37,0.37,0,0
2015-07-25 21:00:00,22.34,0,396.9,85,0.39,0,0
2015-07-25 22:00:00,22.17,0,397.2,83.88,0.22,0,0
2015-07-25 23:00:00,21.69,0,374.75,84.01,0.4,0,0
2015-07-26 00:00:00,21.17,0,377.4,86.14,0.19,0,0
2015-07-26 01:00:00,20.84,0,377.96,87.42,0.34,0,0
2015-07-26 02:00:00,20.65,0,373.14,89.18,0.26,0,0
2015-07-26 03:00:00,20.33,0,393.97,90.84,0.75,0,0
2015-07-26 04:00:00,20.11,0,372.11,92.37,1.31,0,0
2015-07-26 05:00:00,19.56,7.76,359.46,93.21,1.43,0,0
2015-07-26 06:00:00,19.7,47.04,359.31,92.31,1.52,0,0
2015-07-26 07:00:00,21.47,252.39,364.7,86.12,1.13,0,0
2015-07-26 08:00:00,23.9,320.23,366.54,75.86,0.77,0,0
2015-07-26 09:00:00,25.42,680.61,365.5,69.49,1.01,0,0
2015-07-26 10:00:00,26.4,540.8,414.86,66.55,1.9,0,0
2015-07-26 11:00:00,27.61,540.08,421.44,63.57,1.74,0,0
2015-07-26 12:00:00,27.76,743.2,380.23,62.8,2.42,0,0
2015-07-26 13:00:00,28.55,672.23,387.95,60.88,2.49,0,0
2015-07-26 14:00:00,28.44,409.18,400.92,61.28,1.93,0,0
2015-07-26 15:00:00,27.04,265.15,420.92,67.23,1.47,0,0
2015-07-26 16:00:00,26,275.15,388.78,69.75,1.43,0,0
2015-07-26 17:00:00,25.44,130.18,404.64,76.66,0.7,0,0
2015-07-26 18:00:00,24.8,68.56,398.97,81.09,0.47,0,0
2015-07-26 19:00:00,24.26,5.84,400.33,82.71,0.83,0,0
2015-07-26 20:00:00,24.23,0,402.27,80.99,0.71,0,0
2015-07-26 21:00:00,23.96,0,401.63,82.23,0.49,0,0
2015-07-26 22:00:00,23.37,0,396.98,84.9,0.32,0,0
2015-07-26 23:00:00,22.92,0,385.68,84.69,0.76,0,0
2015-07-27 00:00:00,22.58,0,380.66,84.31,0.6,0,0
2015-07-27 01:00:00,21.87,0,381.36,88.11,0.42,0,0
2015-07-27 02:00:00,21.47,0,387.76,90.98,0.45,0,0
2015-07-27 03:00:00,21.25,0,394.61,90.88,1,0,0
2015-07-27 04:00:00,20.96,0,392.86,92.13,1.39,0,0
2015-07-27 05:00:00,20.84,4.28,395.44,92.73,1.14,0,0
2015-07-27 06:00:00,20.88,43.36,396.5,92.28,1.5,0,0
2015-07-27 07:00:00,22.23,145.29,397.13,87.21,1.27,0,0
2015-07-27 08:00:00,23.89,262.27,405.52,81.07,1.18,0,0
2015-07-27 09:00:00,24.53,319.96,406.69,76.14,1.92,0,0
2015-07-27 10:00:00,24.92,262.93,413.17,77.38,1.83,0,0
2015-07-27 11:00:00,24.97,182.42,414.09,80.43,0.6,0,0
2015-07-27 12:00:00,26.11,513.36,403.06,72.79,1.21,0,0
2015-07-27 13:00:00,27.53,447.66,400.41,66.11,1.01,0,0
2015-07-27 14:00:00,28.05,372.49,397.99,67.66,0.94,0,0
2015-07-27 15:00:00,27.39,163.3,424.85,74.6,1.31,0,0
2015-07-27 16:00:00,26.71,150.29,422.76,81.07,0.56,0,0
2015-07-27 17:00:00,26.57,120.6,419.08,79.85,1.18,0,0
2015-07-27 18:00:00,26.41,70.81,421.46,80.31,0.61,0,0
2015-07-27 19:00:00,25.55,2.53,419.59,83.48,0.38,0,0
2015-07-27 20:00:00,24.53,0,413.86,88.11,0.17,0,0
2015-07-27 21:00:00,24.09,0,423.62,90.86,0.46,0,0
2015-07-27 22:00:00,23.67,0,424.53,94.36,0.53,0,0
2015-07-27 23:00:00,23.28,0,428.83,94.58,2.03,0,0
2015-07-28 00:00:00,22.66,0,415.25,91.66,2.74,0,0
2015-07-28 01:00:00,22.26,0,407.73,94,1.45,0,0
2015-07-28 02:00:00,21.76,0,394.32,96.4,0.51,0,0
2015-07-28 03:00:00,21.78,0,425.2,96.1,0.18,0,0
2015-07-28 04:00:00,21.96,0,402.07,95.66,0.58,0,0
2015-07-28 05:00:00,21.84,4.21,425.09,96.12,0.68,0,0
2015-07-28 06:00:00,22.13,53.71,424.62,94.63,0.52,0,0
2015-07-28 07:00:00,22.58,155.93,415.71,92.33,0.48,0,0
2015-07-28 08:00:00,23.6,368.41,412.41,87.97,1.63,0,0
2015-07-28 09:00:00,24.45,357.97,414.21,84.37,1.63,0,0
2015-07-28 10:00:00,25.68,517.06,413.76,78.87,0.93,0,0
2015-07-28 11:00:00,26.52,412.12,422.28,76,0.8,0,0
2015-07-28 12:00:00,27.71,414.72,417.48,72.78,1.06,0,0
2015-07-28 13:00:00,28.38,453.65,398.55,69.21,1.64,0,0
2015-07-28 14:00:00,28.73,444.04,409.66,68.52,1.6,0,0
2015-07-28 15:00:00,28.76,311.84,420.92,69.66,1.18,0,0
2015-07-28 16:00:00,27.02,175.53,430.35,80.08,1.65,0.01829,0
2015-07-28 17:00:00,24.14,17.81,441.28,94.74,1.05,0.03048,0
2015-07-28 18:00:00,23.49,24.52,434.59,95.13,1.39,0.25603,0
2015-07-28 19:00:00,23.13,24.36,420.2,94.89,1.91,0,0
2015-07-28 20:00:00,22.96,0,430.44,94.91,1.77,0,0
2015-07-28 21:00:00,22.76,0,422.02,96.69,0.65,0,0
2015-07-28 22:00:00,22.5,0,420.08,97.5,0.65,0.0061,0
2015-07-28 23:00:00,22.35,0,427.16,97.99,0.65,0,0
2015-07-29 00:00:00,22.34,0,427.93,98.26,1.01,0,0
2015-07-29 01:00:00,22.11,0,429.95,99.3,0.67,0,0
2015-07-29 02:00:00,22.16,0,426.53,99.3,0.69,0,0
2015-07-29 03:00:00,22.17,0,416.16,99.3,0.74,0,0
2015-07-29 04:00:00,21.88,0,418.55,98.77,0.35,0,0
2015-07-29 05:00:00,21.72,8.18,415.91,98.31,0.51,0,0
2015-07-29 06:00:00,21.85,30.21,427.36,97.99,0.17,0,0
2015-07-29 07:00:00,22.23,56.25,428.88,96.63,0.4,0,0
2015-07-29 08:00:00,22.81,175.97,429.15,94.11,0.72,0,0
2015-07-29 09:00:00,24.21,414.47,425.29,87.96,0.92,0,0
2015-07-29 10:00:00,25.68,474.41,423.79,79.75,0.97,0,0
2015-07-29 11:00:00,26.38,411.84,408.41,77.06,1.02,0,0
2015-07-29 12:00:00,27.28,385.22,418.39,71.21,1.59,0,0
2015-07-29 13:00:00,28.27,471.76,414.56,70.45,1.1,0,0
2015-07-29 14:00:00,28.35,401.07,403.96,70.92,1.8,0,0
2015-07-29 15:00:00,27.46,217.4,422.23,76.63,1.31,0,0
2015-07-29 16:00:00,27.48,545.62,393.9,75.92,1.75,0,0
2015-07-29 17:00:00,26.92,245.23,392.84,76.73,1.83,0,0
2015-07-29 18:00:00,26.18,92,398.6,81.34,1.43,0,0
2015-07-29 19:00:00,24.93,6.7,394.48,88.48,0.32,0,0
2015-07-29 20:00:00,23.87,0,398.99,93.7,0.47,0,0
2015-07-29 21:00:00,23.49,0,398.88,95.87,0.66,0,0
2015-07-29 22:00:00,23.16,0,393.26,97.28,1.28,0,0
2015-07-29 23:00:00,22.8,0,384.5,97.72,1.62,0,0
2015-07-30 00:00:00,22.37,0,380.51,97.98,1.64,0,0
2015-07-30 01:00:00,22,0,380.8,97.62,1.2,0,0
2015-07-30 02:00:00,21.99,0,382.86,97.58,1.31,0,0
2015-07-30 03:00:00,21.95,0,403.97,97.42,1.64,0,0
2015-07-30 04:00:00,21.91,0,405.52,96.87,1.38,0,0
2015-07-30 05:00:00,21.95,10.66,395.18,97.42,1.93,0,0
2015-07-30 06:00:00,22.68,81.92,404.37,95.48,1.82,0,0
2015-07-30 07:00:00,23.73,185.8,413.25,90.89,1.53,0,0
2015-07-30 08:00:00,24.36,196.41,416.15,85.48,1.74,0,0
2015-07-30 09:00:00,24.66,249.82,419.58,84.33,2,0,0
2015-07-30 10:00:00,25.5,481.09,416.78,80.46,2.59,0,0
2015-07-30 11:00:00,26.38,457.33,413.66,77.53,1.9,0,0
2015-07-30 12:00:00,27.06,593.61,397.34,73.36,2.92,0,0
2015-07-30 13:00:00,28.62,536.04,407.45,67.33,2.28,0,0
2015-07-30 14:00:00,29.71,501.22,406.94,62.45,1.96,0,0
2015-07-30 15:00:00,29.79,624.43,399.06,64.68,1.88,0,0
2015-07-30 16:00:00,29.55,442.98,395.41,61.62,2.09,0,0
2015-07-30 17:00:00,29.29,220.31,402.18,60.61,4.11,0,0
2015-07-30 18:00:00,27.8,51.21,393.54,62.44,3.74,0,0
2015-07-30 19:00:00,26.6,6.01,372.62,58.01,3.59,0,0
2015-07-30 20:00:00,25.35,0,360.54,58.73,3.92,0,0
2015-07-30 21:00:00,24.37,0,354.9,62.96,5.84,0,0
2015-07-30 22:00:00,23.4,0,349.12,64.53,4.98,0,0
2015-07-30 23:00:00,22.6,0,344.72,66.25,4.53,0,0
2015-07-31 00:00:00,22.32,0,345.23,66.8,4.53,0,0
2015-07-31 01:00:00,22.45,0,344.69,63.63,5.26,0,0
2015-07-31 02:00:00,22.42,0,342.62,61.71,6.12,0,0
2015-07-31 03:00:00,21.84,0,338.54,63.95,6.3,0,0
2015-07-31 04:00:00,21.08,0,334.21,67.96,5.41,0,0
2015-07-31 05:00:00,19.99,3.84,330.8,75.7,4.86,0,0
2015-07-31 06:00:00,19.83,25.05,331.03,77.55,4.82,0,0
2015-07-31 07:00:00,21.24,253.14,333.82,70.48,4.24,0,0
2015-07-31 08:00:00,22.45,325.13,338.06,66.44,3.66,0,0
2015-07-31 09:00:00,23.56,712.4,343.16,58.37,3.98,0,0
2015-07-31 10:00:00,25.59,418,410.1,68.34,1.62,0,0
2015-07-31 11:00:00,26.38,463.73,415.28,65.25,1.5,0,0
2015-07-31 12:00:00,26.62,495.46,425.03,68.27,1.37,0.00102,0
2015-07-31 13:00:00,26.97,470.63,423.61,69.63,1.98,0.00305,0
2015-07-31 14:00:00,27.43,356.42,422.51,70.32,2.06,0.00203,0
2015-07-31 15:00:00,27.41,692.01,361.29,43.36,1.72,0,0
2015-07-31 16:00:00,27.74,535.24,361.63,42.08,2.81,0,0
2015-07-31 17:00:00,27.17,230.03,359.45,45.86,2.5,0,0
2015-07-31 18:00:00,25.93,26.84,365.25,48.02,1.88,0,0
2015-07-31 19:00:00,23.8,2.2,354.98,59.89,1.24,0,0
2015-07-31 20:00:00,20.78,0,345.58,75.29,2.33,0,0
2015-07-31 21:00:00,19.11,0,339.9,82.67,3.23,0,0
2015-07-31 22:00:00,18.5,0,336.99,86.28,3.39,0,0
2015-07-31 23:00:00,17.92,0,336.59,87.91,3.35,0,0
2015-08-01 00:00:00,18.74,0,341.46,79.83,3.07,0,0
2015-08-01 01:00:00,21.21,0,346.61,70.3,2.72,0,0
2015-08-01 02:00:00,21.55,0,349.8,64.82,2.42,0,0
2015-08-01 03:00:00,21.16,0,350.61,67.59,2.67,0,0
2015-08-01 04:00:00,21.22,0,344.67,65.86,3.22,0,0
2015-08-01 05:00:00,21.24,3.75,347.94,64.86,3.26,0,0
2015-08-01 06:00:00,21.43,25.35,346.58,63.63,3.73,0,0
2015-08-01 07:00:00,21.86,238.56,348.88,62.8,4.03,0,0
2015-08-01 08:00:00,23,317.16,350.62,62.29,3.81,0,0
2015-08-01 09:00:00,24.22,704.54,352.06,60.51,2.84,0,0
2015-08-01 10:00:00,26.28,400.86,424.81,77.09,1.61,0.00366,0
2015-08-01 11:00:00,26.71,417.04,426.62,71.02,1.8,0.00203,0
2015-08-01 12:00:00,28.12,493.32,423.16,66.05,2.05,0.00102,0
2015-08-01 13:00:00,29.23,465.61,426.45,64.35,1.92,0.00203,0
2015-08-01 14:00:00,29.31,320.58,438.42,67.38,1.8,0.05486,0
2015-08-01 15:00:00,28.42,526.29,377.12,41.05,2.91,0,0
2015-08-01 16:00:00,28.29,540.17,365.08,42.04,2.18,0,0
2015-08-01 17:00:00,27.49,227.93,364.7,43.38,2.74,0,0
2015-08-01 18:00:00,26.28,29.41,367.1,44.49,2.4,0,0
2015-08-01 19:00:00,24.35,2.08,361.01,54.68,2.04,0,0
2015-08-01 20:00:00,22.44,0,353.21,63.57,3.38,0,0
2015-08-01 21:00:00,21.8,0,350.44,65.01,3.61,0,0
2015-08-01 22:00:00,20.93,0,341.77,65.03,3.08,0,0
2015-08-01 23:00:00,19.05,0,336.23,73.48,3.53,0,0
2015-08-02 00:00:00,17.57,0,329.86,83.32,2.35,0,0
2015-08-02 01:00:00,16.66,0,326.31,87.83,2.64,0,0
2015-08-02 02:00:00,16.08,0,324.88,90.61,2.66,0,0
2015-08-02 03:00:00,15.93,0,328.31,91.18,2.35,0,0
2015-08-02 04:00:00,15.7,0,327.24,91.7,2.63,0,0
2015-08-02 05:00:00,15.44,3.2,326.96,93.49,2.81,0,0
2015-08-02 06:00:00,16.06,25.72,321.94,91.17,2.8,0,0
2015-08-02 07:00:00,18.44,245.71,328.53,78.69,1.78,0,0
2015-08-02 08:00:00,21.26,343.54,338.5,64.94,2.33,0,0
2015-08-02 09:00:00,21.9,433.03,359.02,65.12,1.83,0,0
2015-08-02 10:00:00,23.14,589.99,351.64,58.71,1.62,0,0
2015-08-02 11:00:00,26.22,468.21,420.5,71.52,1.98,0.03556,0
2015-08-02 12:00:00,25.41,492.6,366.2,45.74,0.84,0,0
2015-08-02 13:00:00,25.85,414.32,364.43,43.35,0.75,0,0
2015-08-02 14:00:00,26.13,549.73,360.59,40.22,1.12,0,0
2015-08-02 15:00:00,25.92,547.98,357.18,45.01,1.38,0,0
2015-08-02 16:00:00,25.47,538.38,342.43,51.97,1.53,0,0
2015-08-02 17:00:00,24.07,226.52,342.99,60.83,1.01,0,0
2015-08-02 18:00:00,21.73,26.1,343.55,71.82,1.18,0,0
2015-08-02 19:00:00,19.79,1.89,338.81,82.49,1.69,0,0
2015-08-02 20:00:00,18.38,0,335.5,87.7,1.82,0,0
2015-08-02 21:00:00,17.47,0,332.75,90.43,2.17,0,0
2015-08-02 22:00:00,16.95,0,329.64,93.02,2.44,0,0
2015-08-02 23:00:00,16.63,0,332.01,92.94,2.34,0,0
2015-08-03 00:00:00,16.4,0,344.64,94.31,2.44,0,0
2015-08-03 01:00:00,16.61,0,351.03,92.86,1.69,0,0
2015-08-03 02:00:00,16.83,0,341.82,93.14,1.12,0,0
2015-08-03 03:00:00,16.45,0,339.62,93.51,1.94,0,0
2015-08-03 04:00:00,16.3,0,341.04,93.2,2.61,0,0
2015-08-03 05:00:00,16.65,4.4,345.16,92.62,3.06,0,0
2015-08-03 06:00:00,17.28,38.28,348.32,90.44,2.62,0,0
2015-08-03 07:00:00,20.15,227.53,347.45,75.9,2.04,0,0
2015-08-03 08:00:00,22.72,287.96,376.34,62.05,3.21,0,0
2015-08-03 09:00:00,24.14,694.4,352.26,58.9,1.78,0,0
2015-08-03 10:00:00,25.87,473.7,358.4,53.6,1.55,0,0
2015-08-03 11:00:00,25.98,447.96,419.29,70.02,1.87,0.00203,0
2015-08-03 12:00:00,28.03,694.65,361.87,41.38,1.75,0,0
2015-08-03 13:00:00,29.48,632.74,369.48,36.97,1.46,0,0
2015-08-03 14:00:00,30.13,743.8,368.56,35.49,2.37,0,0
2015-08-03 15:00:00,30.65,658.07,372.57,33.73,1.46,0,0
2015-08-03 16:00:00,29.19,439.6,371.29,50.24,0.72,0,0
2015-08-03 17:00:00,26.45,212.07,369.77,61.8,1.28,0,0
2015-08-03 18:00:00,24.62,32.32,373.17,67.07,1.24,0,0
2015-08-03 19:00:00,22.92,2.38,366.99,74.81,1.78,0,0
2015-08-03 20:00:00,21.5,0,361.16,80.81,1.65,0,0
2015-08-03 21:00:00,20.65,0,360.86,82.43,1.85,0,0
2015-08-03 22:00:00,20.37,0,363.33,83.5,1.55,0,0
2015-08-03 23:00:00,20.13,0.01,372.56,74.67,2.2,0,0
2015-08-04 00:00:00,21.39,0.16,377.02,55.27,2.62,0,0
2015-08-04 01:00:00,23.61,0,395.27,54.79,3.06,0,0
2015-08-04 02:00:00,24.82,0.01,389.5,55.84,2.19,0,0
2015-08-04 03:00:00,23.45,0,393.33,66.69,1.07,0,0
2015-08-04 04:00:00,23.32,0,392.75,65.7,1.59,0,0
2015-08-04 05:00:00,22.83,3.1,365.27,68.32,1.74,0,0
2015-08-04 06:00:00,21.13,36.7,359.87,79.52,1.07,0,0
2015-08-04 07:00:00,22.32,176.48,368.55,76.81,1.32,0,0
2015-08-04 08:00:00,24.83,313.39,371.4,65.75,0.94,0,0
2015-08-04 09:00:00,26.69,669.68,368.81,59.67,1.52,0,0
2015-08-04 10:00:00,28.4,730.65,378.56,55.11,1.55,0,0
2015-08-04 11:00:00,28.45,369.68,412.16,58.55,2.29,0,0
2015-08-04 12:00:00,30.06,418.45,408.66,48.34,1.39,0,0
2015-08-04 13:00:00,29.68,366.02,417.27,54.29,1.85,0,0
2015-08-04 14:00:00,28.77,372.2,419.76,61.63,0.8,0,0
2015-08-04 15:00:00,28.79,414.15,409.92,64.67,0.53,0,0
2015-08-04 16:00:00,28.85,337.79,397.68,66.06,0.87,0,0
2015-08-04 17:00:00,28.3,174.7,398.32,59.56,1.49,0,0
2015-08-04 18:00:00,28.35,41.74,411.58,51.46,2.43,0,0
2015-08-04 19:00:00,26.15,6.24,399.05,63.18,2.14,0,0
2015-08-04 20:00:00,23.85,0.03,391.26,78.17,2.55,0,0
2015-08-04 21:00:00,22.71,0,382.74,83.8,2.68,0,0
2015-08-04 22:00:00,23.37,0.03,387.69,79.26,2.18,0,0
2015-08-04 23:00:00,23.08,0,394.68,76.2,0.61,0,0
2015-08-05 00:00:00,22.33,0,397.19,83,1.57,0,0
2015-08-05 01:00:00,21.87,0,391.71,81.99,1.79,0,0
2015-08-05 02:00:00,21.7,0,389.26,83.04,1.58,0,0
2015-08-05 03:00:00,22.18,0.01,400.36,79.5,1.37,0,0
2015-08-05 04:00:00,22.86,0,400.04,73.23,1.27,0,0
2015-08-05 05:00:00,22.2,9.16,383.62,77.4,1.58,0,0
2015-08-05 06:00:00,22.25,54.62,385,76.49,1.9,0,0
2015-08-05 07:00:00,22.78,166.52,388.37,75.51,2.72,0,0
2015-08-05 08:00:00,23.55,281.63,381.41,74.29,2.21,0,0
2015-08-05 09:00:00,24.72,446.64,391.56,69.22,1.46,0,0
2015-08-05 10:00:00,25.59,566.44,387.57,65.09,1.58,0,0
2015-08-05 11:00:00,26.76,543,388.35,60.6,2.74,0,0
2015-08-05 12:00:00,28.18,428.64,390.76,56.89,1.25,0,0
2015-08-05 13:00:00,29.32,450.49,394.3,51.27,1.63,0,0
2015-08-05 14:00:00,30.07,479.18,401.64,49.36,1.66,0,0
2015-08-05 15:00:00,30.43,640.6,392.33,49.2,1.7,0,0
2015-08-05 16:00:00,29.69,420,389.41,54.27,1.68,0,0
2015-08-05 17:00:00,28.42,182.69,388.66,58.94,1.76,0,0
2015-08-05 18:00:00,25.84,49.9,387.46,69.79,2.48,0,0
2015-08-05 19:00:00,24.02,2.76,382.77,79.18,3.37,0,0
2015-08-05 20:00:00,22.87,0,378.94,84.62,3.95,0,0
2015-08-05 21:00:00,22.47,0,382.74,86.02,3.54,0,0
2015-08-05 22:00:00,23.4,0.3,413.12,78.42,2.78,0,0
2015-08-05 23:00:00,23.4,0,410.61,74.13,3.87,0,0
2015-08-06 00:00:00,22.4,0,407.8,82.55,3.14,0,0
2015-08-06 01:00:00,21.78,0,392.55,86.37,1.31,0,0
2015-08-06 02:00:00,21.41,0,397.51,87.84,2.76,0,0
2015-08-06 03:00:00,21.32,0,394.7,87.33,1.95,0,0
2015-08-06 04:00:00,21.04,0,388.66,89.04,1.06,0,0
2015-08-06 05:00:00,21.15,6.27,388.39,85.35,0.09,0,0
2015-08-06 06:00:00,21.39,58.25,367.43,76.46,0.49,0,0
2015-08-06 07:00:00,21.99,180.19,365.6,69.49,0.28,0,0
2015-08-06 08:00:00,23.34,336.57,377.3,60.33,0.42,0,0
2015-08-06 09:00:00,23.29,292.07,394.7,59.82,0.76,0,0
2015-08-06 10:00:00,22.79,292.35,397.25,63.96,1.07,0,0
2015-08-06 11:00:00,23.28,424.97,393.9,61.52,1.39,0,0
2015-08-06 12:00:00,23.93,419.99,393.65,62.42,0.78,0,0
2015-08-06 13:00:00,23.82,513,387.23,65.3,1.45,0,0
2015-08-06 14:00:00,24.69,533.76,374.05,62.95,1.22,0,0
2015-08-06 15:00:00,25.08,498.42,382.53,62.94,1.38,0,0
2015-08-06 16:00:00,24.41,166.96,405.86,67.94,1.58,0,0
2015-08-06 17:00:00,23.42,108.73,403.78,72.78,1.29,0,0
2015-08-06 18:00:00,22.46,24.56,412.7,79.74,1.01,0.0061,0
2015-08-06 19:00:00,21.47,0.12,416.28,83.57,1.28,0.0061,0
2015-08-06 20:00:00,20.73,0,418.36,85.69,1.19,0.01219,0
2015-08-06 21:00:00,20.02,0,417.16,91.91,1.21,0.02438,0
2015-08-06 22:00:00,19.67,0,416.7,95.02,0.92,0.0061,0
2015-08-06 23:00:00,19.67,0,415.92,96.91,1.05,0,0
2015-08-07 00:00:00,19.69,0,416.33,95.03,0.83,0,0
2015-08-07 01:00:00,19.42,0,415.41,94.06,1.31,0,0
2015-08-07 02:00:00,19.19,0,413.79,93.86,1.29,0,0
2015-08-07 03:00:00,19.03,0,413.22,95.18,0.56,0,0
2015-08-07 04:00:00,18.88,0,412.46,95.37,1.08,0,0
2015-08-07 05:00:00,18.9,2.02,411.96,94.3,1.45,0,0
2015-08-07 06:00:00,18.82,22.32,410.8,92.8,2,0,0
2015-08-07 07:00:00,18.8,53.29,412.14,93.03,1.86,0,0
2015-08-07 08:00:00,19.29,195.1,415.6,89.97,3.13,0,0
2015-08-07 09:00:00,19.81,192.31,418.14,87.32,2.13,0,0
2015-08-07 10:00:00,19.96,289.65,419.66,87.18,3.23,0,0
2015-08-07 11:00:00,20.46,352.93,421.66,84.24,3.7,0,0
2015-08-07 12:00:00,21.1,575.82,423.02,81.33,4.2,0,0
2015-08-07 13:00:00,21.29,398.3,420.72,81.3,2.84,0,0
2015-08-07 14:00:00,21,178.69,416.44,83.68,1.87,0,0
2015-08-07 15:00:00,20.83,141.36,413.6,84.43,1.91,0,0
2015-08-07 16:00:00,20.65,127.59,409.25,84.77,2.93,0,0
2015-08-07 17:00:00,20.33,59.85,408.58,85.31,2.54,0,0
2015-08-07 18:00:00,20.09,12.87,408.16,85.89,2.02,0,0
2015-08-07 19:00:00,19.97,0.25,408.38,87.26,1.28,0,0
2015-08-07 20:00:00,19.8,0,407.99,88.72,1.28,0,0
2015-08-07 21:00:00,19.65,0,406.63,88.77,1.43,0,0
2015-08-07 22:00:00,19.59,0,398.34,89.14,1.13,0,0
2015-08-07 23:00:00,19.64,0,403.52,89.48,1.48,0,0
2015-08-08 00:00:00,19.65,0,405.02,87.84,0.92,0,0
2015-08-08 01:00:00,19.55,0,403.91,88.58,0.78,0,0
2015-08-08 02:00:00,19.43,0,400.61,89.79,0.84,0,0
2015-08-08 03:00:00,19.34,0,401.97,89.12,1.18,0,0
2015-08-08 04:00:00,19.5,0,402.62,88.52,2.03,0,0
2015-08-08 05:00:00,19.47,1.51,402.18,88.36,2.03,0,0
2015-08-08 06:00:00,19.46,22.58,401.29,89.33,0.65,0,0
2015-08-08 07:00:00,20.33,193.82,394.75,83.17,0.71,0,0
2015-08-08 08:00:00,21.61,276.88,357.55,75.11,1.18,0,0
2015-08-08 09:00:00,22.29,674.44,353.75,71.94,2.22,0,0
2015-08-08 10:00:00,23.62,391.08,382.59,63.68,1.37,0,0
2015-08-08 11:00:00,24.16,344.52,404.98,63.26,0.53,0,0
2015-08-08 12:00:00,24.7,373.23,403.4,63.11,1.09,0,0
2015-08-08 13:00:00,25.4,465.76,388.65,62.78,1.26,0,0
2015-08-08 14:00:00,25.37,334.87,403.15,66.1,1.49,0,0
2015-08-08 15:00:00,25.47,391.27,388.99,65.03,1.34,0,0
