station,date,depth_m,parameter,value,depth.measurement,datasource,sitetype,do_flag,flag
210,2006-07-05,24,temp_C,9.3,actual,LMP DO,pelagic,NA,NA
210,1996-08-14,23,DO_mgl,6.3,actual,LMP DO,pelagic,NA,NA
210,2018-06-18,2,DO_pctsat,103.2,actual,LMP DO,pelagic,NA,NA
210,2018-06-18,1,DO_pctsat,103.4,actual,LMP DO,pelagic,NA,NA
210,2018-06-18,0.5,DO_pctsat,103.1,actual,LMP DO,pelagic,NA,NA
210,1999-09-02,10,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
210,1999-09-02,9,DO_mgl,9.6,actual,LMP DO,pelagic,NA,NA
210,2016-09-28,1,DO_pctsat,96.5,actual,LMP DO,pelagic,NA,NA
210,2016-09-28,0.5,DO_pctsat,96.9,actual,LMP DO,pelagic,NA,NA
210,1999-09-02,3,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
210,1999-09-02,2,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
210,1999-09-02,1,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
210,1999-09-02,0.5,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
210,1995-09-30,11,DO_pctsat,85,actual,LMP DO,pelagic,NA,NA
210,1995-09-30,10,DO_pctsat,86,actual,LMP DO,pelagic,NA,NA
210,1995-09-30,9,DO_pctsat,86,actual,LMP DO,pelagic,NA,NA
210,1995-09-30,7,DO_pctsat,86,actual,LMP DO,pelagic,NA,NA
210,1995-09-30,6,DO_pctsat,86,actual,LMP DO,pelagic,NA,NA
210,1995-09-30,5,DO_pctsat,89,actual,LMP DO,pelagic,NA,NA
210,1995-09-30,4,DO_pctsat,89,actual,LMP DO,pelagic,NA,NA
210,1995-09-30,3,DO_pctsat,89,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,20,DO_mgl,7.26,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,19,DO_mgl,7.45,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,18,DO_mgl,7.1899999999999995,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,17,DO_mgl,5.79,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,16,DO_mgl,6.26,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,15,DO_mgl,7.51,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,14,DO_mgl,8,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,13,DO_mgl,8.1,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,9,DO_mgl,9.11,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,8,DO_mgl,9.43,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,7,DO_mgl,9.49,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,6,DO_mgl,9.639999999999999,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,5,DO_mgl,9.76,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,3,DO_mgl,8.719999999999999,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,2,DO_mgl,8.84,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,1,DO_mgl,8.43,actual,LMP DO,pelagic,NA,NA
210,2004-08-23,0.5,DO_mgl,8.06,actual,LMP DO,pelagic,NA,NA
210,1998-05-27,15,DO_mgl,11,actual,LMP DO,pelagic,NA,NA
210,1998-05-27,14,DO_mgl,11,actual,LMP DO,pelagic,NA,NA
210,1998-05-27,13,DO_mgl,11.1,actual,LMP DO,pelagic,NA,NA
210,1998-05-27,12,DO_mgl,11.1,actual,LMP DO,pelagic,NA,NA
210,1998-05-27,11,DO_mgl,10.7,actual,LMP DO,pelagic,NA,NA
210,1998-05-27,10,DO_mgl,11,actual,LMP DO,pelagic,NA,NA
210,1998-05-27,9,DO_mgl,10.7,actual,LMP DO,pelagic,NA,NA
210,1998-05-27,3,DO_mgl,9.9,actual,LMP DO,pelagic,NA,NA
210,2001-08-21,10,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
210,2019-05-08,0.10200000000000001,DO_pctsat,101.5,actual,LMP DO,pelagic,NA,NA
210,1992-05-26,30,DO_mgl,6,actual,LMP DO,pelagic,NA,NA
210,2020-09-15,1.96,pH,6.95,actual,LMP DO,pelagic,NA,NA
210,1997-10-06,13,DO_mgl,6.6,actual,LMP DO,pelagic,NA,NA
210,1992-05-26,27,DO_mgl,11.3,actual,LMP DO,pelagic,NA,NA
210,2019-05-08,6.967,DO_pctsat,100.3,actual,LMP DO,pelagic,NA,NA
210,2019-05-08,8.126,DO_pctsat,98.2,actual,LMP DO,pelagic,NA,NA
210,2019-05-08,9.216999999999999,DO_pctsat,97,actual,LMP DO,pelagic,NA,NA
210,2019-05-08,10.193999999999999,DO_pctsat,96.5,actual,LMP DO,pelagic,NA,NA
210,2019-05-08,12.004,DO_pctsat,95.8,actual,LMP DO,pelagic,NA,NA
210,2019-05-08,12.902000000000001,DO_pctsat,95.6,actual,LMP DO,pelagic,NA,NA
210,1992-05-26,20,DO_mgl,12.7,actual,LMP DO,pelagic,NA,NA
210,1992-05-26,19,DO_mgl,12.6,actual,LMP DO,pelagic,NA,NA
210,1997-10-06,18,DO_mgl,5.5,actual,LMP DO,pelagic,NA,NA
210,1997-10-06,8,DO_mgl,9.2,actual,LMP DO,pelagic,NA,NA
210,1997-10-06,7,DO_mgl,9.6,actual,LMP DO,pelagic,NA,NA
210,1997-10-06,6,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
210,1997-10-06,5,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
210,2004-07-26,18,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
210,1992-05-26,5,DO_mgl,11.7,actual,LMP DO,pelagic,NA,NA
210,1992-05-26,4,DO_mgl,11.8,actual,LMP DO,pelagic,NA,NA
210,2004-07-26,15,DO_mgl,9.360000000000001,actual,LMP DO,pelagic,NA,NA
210,2004-07-26,14,DO_mgl,9.05,actual,LMP DO,pelagic,NA,NA
210,2004-07-26,13,DO_mgl,9.11,actual,LMP DO,pelagic,NA,NA
210,2004-07-26,12,DO_mgl,8.93,actual,LMP DO,pelagic,NA,NA
210,2004-07-26,11,DO_mgl,9.229999999999999,actual,LMP DO,pelagic,NA,NA
210,2004-07-26,10,DO_mgl,8.91,actual,LMP DO,pelagic,NA,NA
210,2019-06-17,22.005,DO_pctsat,85.5,actual,LMP DO,pelagic,NA,NA
210,2020-08-11,5.116999999999999,pH,6.68,actual,LMP DO,pelagic,NA,NA
210,2008-07-01,24,temp_C,7.9,actual,LMP DO,pelagic,NA,NA
210,2001-07-23,18,DO_mgl,8,actual,LMP DO,pelagic,NA,NA
210,2001-07-23,17,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
210,2016-07-18,0.5,DO_pctsat,105.6,actual,LMP DO,pelagic,NA,NA
210,2019-07-29,2.002,DO_pctsat,98.4,actual,LMP DO,pelagic,NA,NA
210,2019-07-29,3.065,DO_pctsat,98.1,actual,LMP DO,pelagic,NA,NA
210,2019-07-29,4.045,DO_pctsat,97.8,actual,LMP DO,pelagic,NA,NA
210,1989-08-30,13,DO_pctsat,63,actual,LMP DO,pelagic,NA,NA
210,1989-08-30,12,DO_pctsat,68,actual,LMP DO,pelagic,NA,NA
210,1993-06-27,0.5,DO_pctsat,96,actual,LMP DO,pelagic,NA,NA
210,1989-08-30,10,DO_pctsat,89,actual,LMP DO,pelagic,NA,NA
210,2019-07-29,17.144000000000002,DO_pctsat,65.8,actual,LMP DO,pelagic,NA,NA
210,2019-07-29,20.298,DO_pctsat,66.4,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,12.998,temp_C,10.7,actual,LMP DO,pelagic,NA,NA
210,1991-07-30,18,DO_mgl,8.6,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,18.01,temp_C,9.5,actual,LMP DO,pelagic,NA,NA
210,1991-07-30,16,DO_mgl,9.3,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,20.121000000000002,temp_C,9.3,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,21.02,temp_C,9.1,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,22.081999999999997,temp_C,9,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,22.108,temp_C,9,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,22.981999999999996,temp_C,8.9,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,19,DO_mgl,10.639999999999999,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,18,DO_mgl,10.83,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,17,DO_mgl,10.729999999999999,actual,LMP DO,pelagic,NA,NA
210,1996-10-02,18,temp_C,9.5,actual,LMP DO,pelagic,NA,NA
210,1998-07-28,6,DO_pctsat,108,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,11,DO_mgl,10.78,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,10,DO_mgl,10.79,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,9,DO_mgl,10.350000000000001,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,8,DO_mgl,10.26,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,7,DO_mgl,9.629999999999999,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,6,DO_mgl,9.61,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,5,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,4,DO_mgl,10.209999999999999,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,3,DO_mgl,10.01,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,2,DO_mgl,10.05,actual,LMP DO,pelagic,NA,NA
210,2004-05-25,1,DO_mgl,9.81,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,14,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,13,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,12,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,11,DO_mgl,9.2,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,10,DO_mgl,9.2,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,9,DO_mgl,9.1,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,3,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,2,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,1,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
210,1997-08-12,0.5,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
210,2000-07-06,5,DO_pctsat,101,actual,LMP DO,pelagic,NA,NA
210,2000-07-06,4,DO_pctsat,101,actual,LMP DO,pelagic,NA,NA
210,2016-05-31,30,DO_pctsat,76.7,actual,LMP DO,pelagic,NA,NA
210,2003-09-22,29.5,DO_mgl,3.5,actual,LMP DO,pelagic,NA,NA
210,2003-09-22,29,DO_mgl,3.6,actual,LMP DO,pelagic,NA,NA
210,2015-09-21,8,temp_C,21.3,actual,LMP DO,pelagic,NA,NA
210,2015-09-21,7,temp_C,21.2,actual,LMP DO,pelagic,NA,NA
210,1991-06-28,0.1,DO_mgl,10.1,actual,LMP DO,pelagic,NA,NA
210,1989-05-28,0.5,DO_pctsat,94,actual,LMP DO,pelagic,NA,NA
210,1996-05-22,22,DO_mgl,11,actual,LMP DO,pelagic,NA,NA
210,1996-05-22,21,DO_mgl,11,actual,LMP DO,pelagic,NA,NA
210,2003-09-22,5,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
210,2003-09-22,4,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
210,2003-09-22,3,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
210,2003-09-22,2,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
210,1996-05-22,9,DO_mgl,11.6,actual,LMP DO,pelagic,NA,NA
210,1996-05-22,8,DO_mgl,11.6,actual,LMP DO,pelagic,NA,NA
210,1996-05-22,1,DO_mgl,11.4,actual,LMP DO,pelagic,NA,NA
210,2000-10-03,17,DO_mgl,4.2,actual,LMP DO,pelagic,NA,NA
210,2000-10-03,16,DO_mgl,4.3,actual,LMP DO,pelagic,NA,NA
210,1998-07-06,27,DO_pctsat,65,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,22.081999999999997,DO_pctsat,54.6,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,22.108,DO_pctsat,53.9,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,24.147000000000002,DO_pctsat,50.3,actual,LMP DO,pelagic,NA,NA
210,1998-07-06,22,DO_pctsat,68,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,28.898,DO_pctsat,39.6,actual,LMP DO,pelagic,NA,NA
210,2019-08-19,30.052,DO_pctsat,38.9,actual,LMP DO,pelagic,NA,NA
210,2019-09-05,8.957,temp_C,20.6,actual,LMP DO,pelagic,NA,NA
210,2019-09-05,10.971,temp_C,12.7,actual,LMP DO,pelagic,NA,NA
210,2019-09-05,12.479000000000001,temp_C,11.4,actual,LMP DO,pelagic,NA,NA
210,2019-09-05,20.17,temp_C,9.4,actual,LMP DO,pelagic,NA,NA
210,2019-09-05,21.094,temp_C,9.3,actual,LMP DO,pelagic,NA,NA
210,2019-09-05,22.375,temp_C,9,actual,LMP DO,pelagic,NA,NA
210,1991-05-28,15,DO_mgl,11.7,actual,LMP DO,pelagic,NA,NA
210,1991-05-28,13,DO_mgl,11.8,actual,LMP DO,pelagic,NA,NA
210,1991-05-28,12,DO_mgl,11.9,actual,LMP DO,pelagic,NA,NA
210,1991-05-28,11,DO_mgl,11.7,actual,LMP DO,pelagic,NA,NA
210,1991-05-28,10,DO_mgl,11.8,actual,LMP DO,pelagic,NA,NA
210,1991-05-28,9,DO_mgl,11.6,actual,LMP DO,pelagic,NA,NA
210,1991-05-28,5.5,DO_mgl,10.3,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,29,DO_mgl,5.71,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,28,DO_mgl,6.09,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,27,DO_mgl,6.72,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,26,DO_mgl,6.81,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,25,DO_mgl,6.98,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,24,DO_mgl,7.5,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,18,DO_mgl,8.01,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,17,DO_mgl,8.28,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,16,DO_mgl,8.61,actual,LMP DO,pelagic,NA,NA
210,1995-05-26,27,DO_pctsat,87,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,14,DO_mgl,8.9,actual,LMP DO,pelagic,NA,NA
210,1995-05-26,25,DO_pctsat,87,actual,LMP DO,pelagic,NA,NA
210,1995-05-26,24,DO_pctsat,87,actual,LMP DO,pelagic,NA,NA
210,1995-09-30,26,DO_mgl,2.6,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,7,DO_mgl,8.06,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,6,DO_mgl,7.49,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,5,DO_mgl,7.6499999999999995,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,4,DO_mgl,7.6,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,3,DO_mgl,7.63,actual,LMP DO,pelagic,NA,NA
210,2003-08-18,2,DO_mgl,7.71,actual,LMP DO,pelagic,NA,NA
210,2019-09-04,9.020999999999999,DO_pctsat,90.5,actual,LMP DO,pelagic,NA,NA
210,2019-09-04,12.054,DO_pctsat,61.8,actual,LMP DO,pelagic,NA,NA
210,2015-09-21,8,DO_pctsat,97.7,actual,LMP DO,pelagic,NA,NA
210,2015-09-21,7,DO_pctsat,97.8,actual,LMP DO,pelagic,NA,NA
210,2000-09-06,20,DO_mgl,4.5,actual,LMP DO,pelagic,NA,NA
210,2000-09-06,19,DO_mgl,4.6,actual,LMP DO,pelagic,NA,NA
210,1997-07-22,30,DO_mgl,6.4,actual,LMP DO,pelagic,NA,NA
210,1997-07-22,29,DO_mgl,6.6,actual,LMP DO,pelagic,NA,NA
210,2000-09-06,16,DO_mgl,5.1,actual,LMP DO,pelagic,NA,NA
210,2000-09-06,15,DO_mgl,5.4,actual,LMP DO,pelagic,NA,NA
210,1987-05-29,15,temp_C,9,actual,LMP DO,pelagic,NA,NA
210,1987-05-29,11,temp_C,10,actual,LMP DO,pelagic,NA,NA
210,1987-05-29,10,temp_C,10.5,actual,LMP DO,pelagic,NA,NA
210,1987-05-29,9,temp_C,11,actual,LMP DO,pelagic,NA,NA
210,2000-09-06,7,DO_mgl,8.3,actual,LMP DO,pelagic,NA,NA
210,2000-09-06,4,DO_mgl,8.3,actual,LMP DO,pelagic,NA,NA
210,1997-07-22,13,DO_mgl,9.3,actual,LMP DO,pelagic,NA,NA
210,1997-07-22,12,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
210,1997-07-22,4,DO_mgl,8.4,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,7.005,temp_C,18.4,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,9.172,temp_C,18.1,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,10.037999999999998,temp_C,17.2,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,12.971,temp_C,11.4,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,14.014,temp_C,10.9,actual,LMP DO,pelagic,NA,NA
210,2019-09-05,0.42100000000000004,DO_pctsat,97.1,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,16.025,temp_C,10.1,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,17.02,temp_C,9.9,actual,LMP DO,pelagic,NA,NA
210,1993-08-08,11,DO_mgl,10.8,actual,LMP DO,pelagic,NA,NA
210,1993-08-08,10,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
210,1993-08-08,9,DO_mgl,9.7,actual,LMP DO,pelagic,NA,NA
210,1993-08-08,8,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
210,1993-08-08,7,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,28.146,temp_C,8.7,actual,LMP DO,pelagic,NA,NA
210,1993-08-08,4,DO_mgl,9.2,actual,LMP DO,pelagic,NA,NA
210,1993-08-08,3,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,20,DO_mgl,9,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,19,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,18,DO_mgl,9.6,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,17,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,16,DO_mgl,9.8,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,15,DO_mgl,9.9,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,14,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,13,DO_mgl,10,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,12,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
210,2003-06-23,3,DO_mgl,6.51,actual,LMP DO,pelagic,NA,NA
210,2003-06-23,2,DO_mgl,7.04,actual,LMP DO,pelagic,NA,NA
210,2003-06-23,1,DO_mgl,9.52,actual,LMP DO,pelagic,NA,NA
210,2003-06-23,0.5,DO_mgl,10.06,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,9,DO_mgl,10.1,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,8.5,DO_mgl,10.2,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,8,DO_mgl,10.1,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,7.5,DO_mgl,10.1,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,7,DO_mgl,10.1,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,6.5,DO_mgl,10.1,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,6,DO_mgl,9.9,actual,LMP DO,pelagic,NA,NA
210,1990-06-21,5.5,DO_mgl,9.9,actual,LMP DO,pelagic,NA,NA
210,1995-09-05,15,DO_mgl,7,actual,LMP DO,pelagic,NA,NA
210,1995-09-05,14,DO_mgl,7.7,actual,LMP DO,pelagic,NA,NA
210,2000-08-13,4,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
210,2000-08-13,2,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
210,2000-08-13,1,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
210,2000-08-13,0.5,DO_mgl,8.8,actual,LMP DO,pelagic,NA,NA
210,2019-09-16,8.478,DO_pctsat,91.3,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,0.515,temp_C,18,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,1.8960000000000001,temp_C,18,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,2.957,temp_C,18,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,9.463000000000001,temp_C,17.7,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,10.073,temp_C,16.8,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,11.056000000000001,temp_C,14.1,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,28,DO_mgl,2.8,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,27,DO_mgl,2.9,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,26,DO_mgl,3.5,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,25,DO_mgl,4.1,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,24,DO_mgl,4.1,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,23,DO_mgl,4.7,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,22,DO_mgl,4.8,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,21,DO_mgl,4.9,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,20,DO_mgl,5.2,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,19,DO_mgl,5.7,actual,LMP DO,pelagic,NA,NA
210,2002-09-30,18,DO_mgl,5.9,actual,LMP DO,pelagic,NA,NA
210,2015-07-20,30,DO_pctsat,65.6,actual,LMP DO,pelagic,NA,NA
210,2015-07-20,29,DO_pctsat,66.8,actual,LMP DO,pelagic,NA,NA
210,2015-07-20,28,DO_pctsat,69.5,actual,LMP DO,pelagic,NA,NA
210,2015-07-20,27,DO_pctsat,72.5,actual,LMP DO,pelagic,NA,NA
210,2015-07-20,26,DO_pctsat,73.1,actual,LMP DO,pelagic,NA,NA
210,2015-07-20,25,DO_pctsat,73.9,actual,LMP DO,pelagic,NA,NA
210,2015-07-20,24,DO_pctsat,75.2,actual,LMP DO,pelagic,NA,NA
210,1997-06-03,17,DO_mgl,10.9,actual,LMP DO,pelagic,NA,NA
210,1997-06-03,16,DO_mgl,10.9,actual,LMP DO,pelagic,NA,NA
210,1997-06-03,15,DO_mgl,11,actual,LMP DO,pelagic,NA,NA
210,1997-06-03,14,DO_mgl,11.1,actual,LMP DO,pelagic,NA,NA
210,1993-06-27,24,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
210,1993-06-27,23,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
210,1993-06-27,21,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
210,1993-06-27,20,DO_mgl,9.5,actual,LMP DO,pelagic,NA,NA
210,1993-06-27,19,DO_mgl,9.6,actual,LMP DO,pelagic,NA,NA
210,1993-06-27,18,DO_mgl,9.6,actual,LMP DO,pelagic,NA,NA
210,1997-06-03,7,DO_mgl,11.4,actual,LMP DO,pelagic,NA,NA
210,1997-06-03,6,DO_mgl,11.4,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,21.053,DO_pctsat,39.6,actual,LMP DO,pelagic,NA,NA
210,2019-09-24,22.17,DO_pctsat,36.4,actual,LMP DO,pelagic,NA,NA
210,2007-07-16,7,DO_pctsat,22.1,actual,LMP DO,pelagic,NA,NA
210,2007-07-16,6,DO_pctsat,22.7,actual,LMP DO,pelagic,NA,NA
210,2007-07-16,5,DO_pctsat,25,actual,LMP DO,pelagic,NA,NA
210,2007-07-16,2,DO_pctsat,72.6,actual,LMP DO,pelagic,NA,NA
210,2007-07-16,1,DO_pctsat,89.9,actual,LMP DO,pelagic,NA,NA
210,1994-08-19,22,DO_pctsat,48.7,actual,LMP DO,pelagic,NA,NA
210,1994-08-19,20,DO_pctsat,54,actual,LMP DO,pelagic,NA,NA
210,1994-08-19,16,DO_pctsat,64.7,actual,LMP DO,pelagic,NA,NA
210,2019-07-29,16.157000000000004,DO_mgl,7.57,actual,LMP DO,pelagic,NA,NA
210,2019-07-29,29.013,DO_mgl,5.48,actual,LMP DO,pelagic,NA,NA
210,1997-09-10,26,temp_C,8,actual,LMP DO,pelagic,NA,NA
210,1997-09-10,23,temp_C,8.3,actual,LMP DO,pelagic,NA,NA
210,1997-09-10,22,temp_C,8.5,actual,LMP DO,pelagic,NA,NA
210,1997-09-10,21,temp_C,8.5,actual,LMP DO,pelagic,NA,NA
210,1997-09-10,13,temp_C,10.5,actual,LMP DO,pelagic,NA,NA
210,1997-09-10,12,temp_C,11,actual,LMP DO,pelagic,NA,NA
210,2020-08-11,3.057,turb_NTU,0,actual,LMP DO,pelagic,NA,NA
210,2020-08-11,2.0319999999999996,turb_NTU,0,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,11.056000000000001,DO_pctsat,65.6,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,12.235,DO_pctsat,50.8,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,13.007,DO_pctsat,45.7,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,23.948999999999998,DO_pctsat,33.1,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,27.194000000000003,DO_pctsat,24.3,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,30.002,DO_pctsat,18.9,actual,LMP DO,pelagic,NA,NA
210,2019-09-30,30.701,DO_pctsat,17.7,actual,LMP DO,pelagic,NA,NA
210,2007-06-11,3,DO_pctsat,114.1,actual,LMP DO,pelagic,NA,NA
210,2007-06-11,2,DO_pctsat,115.2,actual,LMP DO,pelagic,NA,NA
210,2007-06-11,1,DO_pctsat,110.3,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,27,DO_mgl,7.92,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,26,DO_mgl,7.94,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,23,DO_mgl,8.42,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,22,DO_mgl,8.42,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,21,DO_mgl,8.78,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,20,DO_mgl,8.81,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,19,DO_mgl,8.860000000000001,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,18,DO_mgl,9.01,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,17,DO_mgl,9.18,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,16,DO_mgl,9.4,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,8,DO_mgl,9.34,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,7,DO_mgl,8.75,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,6,DO_mgl,8.68,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,5,DO_mgl,8.62,actual,LMP DO,pelagic,NA,NA
210,2002-07-29,4,DO_mgl,8.709999999999999,actual,LMP DO,pelagic,NA,NA
